date,value,in_position
2025-05-15,10000.0,False
2025-05-18,10000.0,False
2025-05-19,10000.0,False
2025-05-20,9871.656847057435,True
2025-05-21,9842.382367472144,True
2025-05-22,9912.582127082213,True
2025-05-25,9880.984861333352,True
2025-05-26,9861.738918835215,True
2025-05-27,9864.909706296592,False
2025-05-28,9864.909706296592,False
2025-06-02,9864.909706296592,False
2025-06-03,9864.909706296592,False
2025-06-04,9864.909706296592,False
2025-06-05,9864.909706296592,False
2025-06-08,9864.909706296592,False
2025-06-09,9864.909706296592,False
2025-06-10,9867.267678835473,True
2025-06-11,9816.792329175052,True
2025-06-12,9783.30175045876,True
2025-06-15,9785.033386542,True
2025-06-16,9795.386359720524,True
2025-06-17,9781.864940888905,True
2025-06-18,9777.922349124427,True
2025-06-19,9686.653192109332,True
2025-06-22,9565.28032040658,True
2025-06-23,9582.929866716728,True
2025-06-24,9582.082393720624,False
2025-06-25,9582.082393720624,False
2025-06-26,9582.082393720624,False
2025-06-29,9582.082393720624,False
2025-06-30,9582.082393720624,False
2025-07-01,9555.10932922164,True
2025-07-02,9678.768798023244,True
2025-07-03,9711.596202753035,True
2025-07-06,9720.216090209435,True
2025-07-07,9639.94338827171,True
2025-07-08,9639.404645305685,False
2025-07-09,9639.404645305685,False
2025-07-10,9639.404645305685,False
2025-07-13,9635.356176324036,True
2025-07-14,9512.88998962916,True
2025-07-15,9633.157438859866,True
2025-07-16,9753.94839701061,True
2025-07-17,10018.669407577901,True
2025-07-20,10008.142973491988,True
2025-07-21,10084.033278977253,True
2025-07-22,10366.32987696516,True
2025-07-23,10384.387377305706,True
2025-07-24,10397.494752070272,True
2025-07-27,10321.687037052392,True
2025-07-28,10346.444878909704,True
2025-07-29,10453.5547545118,True
2025-07-30,10286.656954199432,True
2025-07-31,10176.935491903527,True
2025-08-03,9955.02026524158,False
2025-08-04,9955.02026524158,False
2025-08-05,9955.02026524158,False
2025-08-06,9955.02026524158,False
2025-08-07,9955.02026524158,False
2025-08-11,9949.556303920222,True
2025-08-12,9857.127229180884,True
2025-08-13,9820.113297649114,True
2025-08-14,9829.349154850375,True
2025-08-17,9733.676954681587,True
2025-08-18,9766.002454886,False
2025-08-19,9766.002454886,False
2025-08-20,9764.873241443798,True
2025-08-21,9732.302491220276,True
2025-08-24,9668.713659256264,True
2025-08-25,9743.91221692292,True
2025-08-26,9760.95628231616,True
2025-08-27,9948.017546600971,False
2025-08-28,9936.905078138903,True
2025-08-31,9825.5302736493,True
2025-09-01,9868.515159693892,True
2025-09-02,9797.445385510437,True
2025-09-03,9741.561460511484,True
2025-09-04,9718.121655652587,False
2025-09-07,9718.121655652587,False
2025-09-08,9718.121655652587,False
2025-09-18,9718.121655652587,False
2025-09-21,9718.121655652587,False
2025-09-23,9718.121655652587,False
2025-09-24,9719.989229449191,True
2025-09-25,9711.383742347187,True
2025-09-28,9753.532319599984,True
2025-10-07,9539.127523930894,True
2025-10-08,9372.986694221132,True
2025-10-09,9449.158950582734,True
2025-10-12,9160.690602104147,True
2025-10-13,9322.617843258244,True
2025-10-14,9251.479638330884,True
2025-10-15,9168.851003183778,True
2025-10-16,9101.48195211831,False
2025-10-19,9101.48195211831,False
2025-10-26,9101.48195211831,False
2025-10-28,9104.137416997613,True
2025-10-29,9085.797006231223,True
2025-10-30,9206.957017124245,True
2025-11-02,9315.866483374077,True
2025-11-03,9286.65636970174,True
2025-11-04,9182.530963347477,True
2025-11-05,9225.626487127001,True
2025-11-06,9185.644597249446,True
2025-11-09,9079.391840344759,True
2025-11-10,9064.7082259207,True
2025-11-11,9073.908128901936,True
2025-11-12,9001.144523430343,True
2025-11-13,9005.17711994165,True
2025-11-16,8986.92431467994,True
2025-11-17,9021.555121562142,True
2025-11-18,9060.003274322402,True
2025-11-19,9042.385120359779,True
2025-11-20,9039.595873540044,True
2025-11-23,9180.576412162798,True
2025-11-24,9358.664525564547,True
2025-11-25,9357.366111228319,True
2025-11-26,9391.223274970995,True
2025-11-27,9427.969395453418,True
2025-11-30,9334.571537928103,True
2025-12-01,9319.4925929938,True
2025-12-02,9308.052232949067,True
2025-12-03,9260.433241489998,True
2025-12-07,9184.834133098215,True
2025-12-08,9174.205208175348,True
2025-12-09,9200.249593747936,True
2025-12-10,9185.750348278498,True
2025-12-11,9179.905898203893,True
2025-12-14,9135.89648499152,True
2025-12-15,9159.626360595632,True
2025-12-16,9224.337801783106,True
2025-12-17,9244.406094207949,False
2025-12-18,9244.406094207949,False
2025-12-21,9244.406094207949,False
2025-12-22,9244.406094207949,False
2025-12-23,9244.406094207949,False
2025-12-24,9244.406094207949,False
